Transaction_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone_Number,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Payment_Method,Sales_Rep,Branch,Order_Date,Delivery_Date,Customer_City,Customer_Status,Remarks
TX1454,CUST121,James Brown,Male,999,test@yahoo.com,234-801-234-5678,,Shirt,2,"5,000",-5000,Card,Rep C,Abuja,12/05/2025,12/05/2025,Lagos,Active,@@@
TX1455,CUST565,James Brown,Female,34,,,Electrnics,Phone,2,"5,000",10000,Credit Card,,Abuja,"May 12, 2025",12/05/2025,Lagos,Active,
TX1456,CUST859,Mary_45,,5,user@gmail.com,8012345678,,Shirt,3,$50,15000,Card,,Kano,12/05/2025,12/05/2025,lagos,Actve,???
TX1457,CUST499,Mary Johnson,,34,test@yahoo.com,(080)12345678,,TV,1,$50,99999999,Crdit Card,Rep A,Abuja,12-May-25,12/05/2025,Lagos,active,???
TX1458,CUST410,James Brown,Male,45,test@yahoo.com,(080)12345678,Electroncs,TV,-2,₦5000,-5000,Crdit Card,Rep C,Ikeja,12-May-25,"May 12, 2025", Abuja ,Active,***
TX1459,CUST921,Mary Johnson,Female,5,,(080)12345678,Electronic,Shirt,2,"5,000",-5000,CreditCard,Rep A,Abuja,"May 12, 2025",12-May-25,Port Harcourt,Active,???
TX1460,CUST417,Mary_45,,45,,2.34801E+12,Fashion,Shirt,2,2500,-5000,Credit Card,,PH,12-May-25,12/05/2025,lagos,Acitve,@@@
TX1461,CUST821,Mary Johnson,,5,user@gmail.com,2.34801E+12,Electronic,Laptop,-2,₦5000,-5000, Cash ,Rep A,Kano,12/05/2025,12/05/2025, Abuja ,Acitve,???
TX1462,CUST443,James#9,Female,999,,2.34801E+12,,TV,3,NGN 5000,15000,CreditCard,Rep C,Kano,12/05/2025,,Port Harcourt,active,***
TX1463,CUST601, Aisha Bello ,,150,,(080)12345678,,Phone,3,$50,-5000,CreditCard,Rep B,Ikeja,12/05/2025,12/05/2025,Lagos,Active,???
TX1464,CUST949,Chinedu Okafor,,999,,2.34801E+12,Fashion,Phone,2,NGN 5000,99999999,Transfer,Rep A,Ikeja,"May 12, 2025","May 12, 2025", Abuja ,Active,@@@
TX1465,CUST282,Mary Johnson,Female,45,,(080)12345678,Electronics,Laptop,-2,₦5000,99999999,Card,,Kano,12/05/2025,,lagos,Active,@@@
TX1466,CUST808,John Smith,,45,,,Groceries,Rice,-2,$50,99999999,Card,Rep C,Ikeja,12-May-25,,Lagos,ACTIVE,
TX1467,CUST597,James Brown,Male,150,test@yahoo.com,234-801-234-5678,Electroncs,Laptop,3,₦5000,15000,CreditCard,Rep A,Ikeja,12/05/2025,12/05/2025,LaGoS,Actve,***
TX1468,CUST869,Mary_45,Male,25,test@yahoo.com,,Fashion,Shirt,2,"5,000",10000,CreditCard,,PH,12/05/2025,12/05/2025,lagos,ACTIVE,***
TX1469,CUST250,Mary_45,Female,150,test@yahoo.com,2.34801E+12,Groceries,Phone,2,$50,10000,Card,Rep B,Kano,12/05/2025,,Lagos,Actve,@@@
TX1470,CUST198,John Smith,,34,user@gmail.com,,Groceries,TV,5,₦5000,-5000, Cash ,,Ikeja,12/05/2025,12-May-25,lagos,Acitve,###
TX1471,CUST193,John123,,999,user@gmail.com,8012345678,Electronic,Laptop,1,NGN 5000,5000,Credit Card,Rep B,Abuja,"May 12, 2025",,LAGOS,active,@@@
TX1472,CUST729, Aisha Bello ,Female,999,user@gmail.com,8012345678,Electroncs,Laptop,1,NGN 5000,99999999, Cash ,Rep B,Abuja,12/05/2025,"May 12, 2025",LaGoS,Acitve,@@@
TX1473,CUST779,James Brown,Female,34,test@yahoo.com,,Groceries,Rice,3,₦5000,-5000,CreditCard,Rep C,Ikeja,12/05/2025,12/05/2025, Abuja ,ACTIVE,
TX1474,CUST192, Aisha Bello ,,45,,(080)12345678,,Phone,-2,NGN 5000,99999999,Crdit Card,Rep A,Abuja,"May 12, 2025",12/05/2025,lagos,ACTIVE,
TX1475,CUST677,James#9,Male,150,,8012345678,,TV,10,$50,-5000,Crdit Card,Rep C,PH,"May 12, 2025",12-May-25,Lagos,ACTIVE,@@@
TX1476,CUST283,James#9,,150,,2.34801E+12,Electrnics,Rice,10,NGN 5000,-5000, Cash ,Rep B,Kano,12/05/2025,12-May-25,Lagos,active,
TX1477,CUST609,John123,Female,999,user@gmail.com,,Fashion,Laptop,2,$50,99999999,Card,Rep B,PH,12/05/2025,"May 12, 2025",Kano,Active,???
TX1478,CUST749,Mary_45,Female,45,user@gmail.com,(080)12345678,Fashion,TV,1,NGN 5000,5000,Credit Card,Rep A,Abuja,12/05/2025,,Kano,Acitve,
TX1479,CUST683,John123,,34,,(080)12345678,Fashion,Shirt,-2,"5,000",-10000,Transfer,Rep B,Abuja,12-May-25,12/05/2025,lagos,Acitve,@@@
TX1480,CUST373,James#9,Male,5,user@gmail.com,234-801-234-5678,,Shirt,1,2500,99999999,Crdit Card,Rep C,Ikeja,12/05/2025,"May 12, 2025", Abuja ,Active,???
TX1481,CUST350,Mary Johnson,Male,5,user@gmail.com,234-801-234-5678,Electronics,Laptop,3,$50,-5000,Crdit Card,Rep B,PH,12/05/2025,12/05/2025, Abuja ,Actve,@@@
TX1482,CUST762,Mary_45,Female,45,,(080)12345678,Electronics,Rice,1,$50,5000,Crdit Card,Rep B,Abuja,"May 12, 2025","May 12, 2025",LAGOS,Active,
TX1483,CUST908,Chinedu Okafor,,45,,(080)12345678,Electrnics,Phone,-2,NGN 5000,99999999,Transfer,Rep A,Ikeja,12/05/2025,,LaGoS,Actve,***
TX1484,CUST305,John Smith,Male,999,user@gmail.com,8012345678,Electroncs,Laptop,-2,₦5000,99999999, Cash ,Rep A,PH,12/05/2025,"May 12, 2025",Lagos,ACTIVE,???
TX1485,CUST691,John123,,999,test@yahoo.com,(080)12345678,Electronics,Phone,2,2500,10000, Cash ,Rep C,Abuja,12/05/2025,"May 12, 2025",Port Harcourt,Acitve,
TX1486,CUST486,James Brown,Male,34,,8012345678,Electrnics,Shirt,3,$50,99999999,Crdit Card,Rep B,Kano,12/05/2025,,lagos,ACTIVE,
TX1487,CUST877,James#9,Female,999,user@gmail.com,8012345678,Groceries,Rice,3,NGN 5000,-5000,Card,Rep C,Kano,12-May-25,12-May-25,Port Harcourt,active,???
TX1488,CUST927,John Smith,Male,150,,(080)12345678,Fashion,Phone,3,"5,000",15000,Card,Rep C,Kano,12-May-25,,Lagos,ACTIVE,***
TX1489,CUST157, Aisha Bello ,Female,25,test@yahoo.com,234-801-234-5678,Electronics,Laptop,1,NGN 5000,5000,Transfer,Rep A,Abuja,12-May-25,12/05/2025,LaGoS,Actve,
TX1490,CUST108,John123,Female,5,user@gmail.com,234-801-234-5678,Electronics,Laptop,10,$50,99999999,Card,Rep A,Ikeja,12/05/2025,12/05/2025,Kano,Active,@@@
TX1491,CUST759,John123,Male,34,,(080)12345678,,TV,2,NGN 5000,10000,Crdit Card,Rep A,Ikeja,12-May-25,,LAGOS,Actve,???
TX1492,CUST737,James Brown,,999,user@gmail.com,(080)12345678,Electrnics,Shirt,-2,$50,-5000,Credit Card,Rep B,PH,12/05/2025,12/05/2025,LaGoS,Acitve,
TX1493,CUST907,John Smith,Female,25,test@yahoo.com,2.34801E+12,Electronics,Phone,3,₦5000,99999999,Transfer,Rep C,Abuja,12/05/2025,12/05/2025,Lagos,active,***
TX1494,CUST435,Chinedu Okafor,Male,34,user@gmail.com,(080)12345678,Electronics,Laptop,3,$50,-5000,Crdit Card,Rep B,Ikeja,"May 12, 2025",12/05/2025,Kano,Acitve,@@@
TX1495,CUST325,James Brown,,999,,,Electroncs,TV,5,₦5000,99999999,Credit Card,Rep A,Abuja,"May 12, 2025",,Port Harcourt,Acitve,***
TX1496,CUST373,John Smith,,25,user@gmail.com,,Electronics,Shirt,5,NGN 5000,99999999,Card,Rep B,Ikeja,12/05/2025,,Kano,Acitve,
TX1497,CUST671,Chinedu Okafor,Male,150,,(080)12345678,Electronic,Phone,3,$50,-5000,Credit Card,Rep A,Abuja,12/05/2025,,LaGoS,ACTIVE,???
TX1498,CUST721,Mary Johnson,Male,150,user@gmail.com,8012345678,Electronic,Phone,1,₦5000,5000, Cash ,Rep B,Abuja,12-May-25,"May 12, 2025",Port Harcourt,Acitve,***
TX1499,CUST578,James Brown,Male,150,,8012345678,Fashion,Rice,5,$50,-5000,Transfer,,Abuja,12/05/2025,12/05/2025,LaGoS,ACTIVE,
TX1000,CUST778,John Smith,,999,test@yahoo.com,8012345678,Groceries,Laptop,5,2500,25000,Card,Rep B,PH,12/05/2025,"May 12, 2025", Abuja ,Actve,@@@
TX1501,CUST283,John Smith,Female,150,user@gmail.com,8012345678,Groceries,Phone,5,"5,000",-5000,Crdit Card,,Abuja,"May 12, 2025","May 12, 2025",Port Harcourt,Active,@@@
TX1502,CUST413,Chinedu Okafor,Female,25,,234-801-234-5678,Fashion,TV,5,NGN 5000,99999999,Credit Card,,Kano,12/05/2025,"May 12, 2025",LAGOS,active,???
TX1503,CUST915,John123,,25,user@gmail.com,234-801-234-5678,Electronics,Rice,5,NGN 5000,25000,Credit Card,,Ikeja,"May 12, 2025",,lagos,Actve,@@@
TX1504,CUST897,John Smith,Male,25,user@gmail.com,2.34801E+12,Fashion,Phone,5,₦5000,-5000,CreditCard,Rep C,Abuja,12-May-25,12-May-25,Lagos,active,###
TX1505,CUST665,James#9,,999,,234-801-234-5678,Electronics,Laptop,3,NGN 5000,15000,Card,Rep A,PH,12-May-25,,LaGoS,Actve,
TX1506,CUST580,John123,,5,user@gmail.com,,Electroncs,TV,3,NGN 5000,-5000,CreditCard,Rep A,PH,12-May-25,12/05/2025,LaGoS,active,
TX1507,CUST109,Mary_45,Male,25,user@gmail.com,,Fashion,Shirt,10,"5,000",50000,Card,Rep C,Ikeja,12/05/2025,12/05/2025, Abuja ,active,***
TX1508,CUST788,John Smith,,45,test@yahoo.com,2.34801E+12,Electronics,Rice,10,"5,000",99999999,Card,Rep B,Kano,12-May-25,12/05/2025,LaGoS,Actve,###
TX1509,CUST775,Chinedu Okafor,Female,25,test@yahoo.com,8012345678,Electroncs,Laptop,-2,$50,-5000, Cash ,Rep A,Ikeja,"May 12, 2025",12/05/2025,Kano,Actve,***
TX1510,CUST943,John Smith,,34,test@yahoo.com,2.34801E+12,Electronics,Shirt,2,2500,-5000,Transfer,Rep C,Ikeja,12/05/2025,"May 12, 2025",lagos,Actve,@@@
TX1511,CUST413,James#9,,999,user@gmail.com,(080)12345678,Electronics,Rice,5,₦5000,99999999,Crdit Card,Rep C,Kano,12/05/2025,12-May-25,Kano,Active,???
TX1512,CUST394, Aisha Bello ,Male,34,,234-801-234-5678,Electrnics,Rice,2,$50,10000,Card,Rep B,Ikeja,"May 12, 2025",12-May-25, Abuja ,Active,***
TX1513,CUST262,James Brown,Male,150,user@gmail.com,8012345678,Fashion,Phone,1,"5,000",-5000,CreditCard,Rep A,Abuja,12/05/2025,12/05/2025,LAGOS,Acitve,###
TX1514,CUST412,John Smith,,5,,,Groceries,Rice,10,$50,-5000,Crdit Card,Rep C,Ikeja,12-May-25,12-May-25,LaGoS,active,???
TX1515,CUST170,John123,Female,5,,2.34801E+12,,Shirt,3,₦5000,99999999, Cash ,Rep B,Abuja,"May 12, 2025",, Abuja ,Actve,***
TX1516,CUST833,John123,,999,,2.34801E+12,Fashion,Rice,2,"5,000",-5000, Cash ,Rep C,Abuja,12/05/2025,"May 12, 2025",Lagos,Acitve,???
TX1517,CUST437,Mary Johnson,,5,,234-801-234-5678,Electrnics,Laptop,3,"5,000",15000,Transfer,Rep B,PH,"May 12, 2025","May 12, 2025",LAGOS,Acitve,@@@
TX1518,CUST464,James#9,,34,test@yahoo.com,2.34801E+12,Electronics,Phone,1,NGN 5000,99999999,Transfer,Rep C,Abuja,12-May-25,12-May-25,lagos,Actve,###
TX1519,CUST637,James Brown,,45,user@gmail.com,2.34801E+12,Electrnics,TV,-2,"5,000",-5000,Crdit Card,,Kano,"May 12, 2025","May 12, 2025",Port Harcourt,Active,???
TX1520,CUST969, Aisha Bello ,Female,999,user@gmail.com,8012345678,Electronics,Phone,2,"5,000",-5000,CreditCard,Rep B,Ikeja,"May 12, 2025",12/05/2025,lagos,Acitve,
TX1521,CUST270,James Brown,Female,150,user@gmail.com,2.34801E+12,Groceries,Rice,1,2500,5000,Crdit Card,Rep C,Kano,12/05/2025,12-May-25,Port Harcourt,Active,###
TX1522,CUST592,James#9,,5,test@yahoo.com,,,TV,3,"5,000",99999999,CreditCard,,PH,12/05/2025,12/05/2025,Kano,Active,***
TX1523,CUST466,John123,,150,user@gmail.com,,Groceries,Rice,-2,NGN 5000,-5000,Crdit Card,Rep C,PH,12/05/2025,12/05/2025,LAGOS,Acitve,
TX1524,CUST123,James Brown,Female,5,user@gmail.com,(080)12345678,Electronic,Shirt,1,NGN 5000,5000,Card,Rep A,Kano,12-May-25,12-May-25,Lagos,Actve,
TX1525,CUST634,Mary Johnson,,25,user@gmail.com,234-801-234-5678,Electrnics,Shirt,1,2500,-5000,Card,Rep B,PH,12/05/2025,12-May-25,LaGoS,Actve,***
TX1526,CUST853,John Smith,Female,34,test@yahoo.com,(080)12345678,,Phone,-2,2500,-5000, Cash ,Rep A,Ikeja,12/05/2025,,Kano,Actve,
TX1527,CUST943,Chinedu Okafor,Female,999,user@gmail.com,234-801-234-5678,Fashion,TV,-2,$50,-5000,Card,Rep C,Ikeja,12-May-25,, Abuja ,Actve,???
TX1528,CUST916,James Brown,Male,25,,(080)12345678,Electroncs,Shirt,5,₦5000,-5000,Transfer,Rep A,PH,12/05/2025,12-May-25,Lagos,active,***
TX1529,CUST219,Mary Johnson,Male,45,,(080)12345678,Electroncs,Phone,3,₦5000,-5000,Credit Card,Rep C,Ikeja,12/05/2025,"May 12, 2025",Port Harcourt,Acitve,***
TX1530,CUST753,Mary_45,Male,25,test@yahoo.com,2.34801E+12,Electroncs,TV,5,₦5000,-5000, Cash ,Rep B,Ikeja,"May 12, 2025","May 12, 2025",LAGOS,Active,***
TX1531,CUST786,James Brown,Male,34,,8012345678,Electronics,Laptop,3,"5,000",15000,Transfer,Rep A,Ikeja,12-May-25,12-May-25,Lagos,active,@@@
TX1532,CUST679,John123,Female,999,,234-801-234-5678,Electrnics,Rice,10,"5,000",-5000,Transfer,Rep B,Abuja,12-May-25,"May 12, 2025", Abuja ,active,###
TX1533,CUST269,James Brown,Male,150,user@gmail.com,2.34801E+12,Electrnics,TV,5,"5,000",25000, Cash ,Rep B,Kano,"May 12, 2025",,Kano,ACTIVE,@@@
TX1534,CUST511,John Smith,Female,999,,2.34801E+12,Electrnics,Phone,1,"5,000",99999999,Crdit Card,Rep A,Ikeja,12-May-25,12/05/2025,Kano,Active,###
TX1535,CUST909,James Brown,,34,,,,Laptop,3,NGN 5000,-5000,Transfer,Rep C,PH,12/05/2025,12/05/2025, Abuja ,active,???
TX1536,CUST298,James#9,,999,,234-801-234-5678,Groceries,Phone,10,2500,50000,CreditCard,Rep B,Kano,12-May-25,12/05/2025,Kano,active,###
TX1537,CUST815,Chinedu Okafor,Male,25,,,Groceries,TV,1,NGN 5000,-5000,Credit Card,Rep B,Abuja,"May 12, 2025","May 12, 2025", Abuja ,Actve,
TX1538,CUST120,John123,,999,user@gmail.com,,Electrnics,TV,5,₦5000,25000,Crdit Card,,Ikeja,"May 12, 2025",12-May-25,Port Harcourt,Actve,???
TX1539,CUST966, Aisha Bello ,,25,user@gmail.com,2.34801E+12,Electronic,Laptop,1,2500,-5000,CreditCard,Rep C,Kano,"May 12, 2025",12/05/2025,LAGOS,Active,@@@
TX1540,CUST614,James Brown,Female,45,test@yahoo.com,(080)12345678,,Phone,-2,$50,-10000, Cash ,Rep B,Abuja,12-May-25,12/05/2025,lagos,active,???
TX1541,CUST764, Aisha Bello ,,45,,(080)12345678,Electrnics,TV,5,2500,-5000,CreditCard,Rep C,PH,12/05/2025,"May 12, 2025",Port Harcourt,Acitve,@@@
TX1542,CUST584,Chinedu Okafor,Male,34,test@yahoo.com,(080)12345678,Groceries,TV,1,"5,000",5000,Transfer,Rep B,Abuja,12/05/2025,12-May-25,lagos,ACTIVE,***
TX1543,CUST307,James#9,Male,25,test@yahoo.com,2.34801E+12,Electronic,Shirt,2,$50,-5000,CreditCard,Rep A,Ikeja,12-May-25,"May 12, 2025", Abuja ,Actve,###
TX1544,CUST229,Chinedu Okafor,,25,user@gmail.com,,Electronics,Laptop,5,$50,25000,Credit Card,Rep A,PH,12/05/2025,12-May-25,Port Harcourt,Acitve,
TX1545,CUST824,Chinedu Okafor,Female,150,test@yahoo.com,234-801-234-5678,Electrnics,TV,3,NGN 5000,-5000,Credit Card,Rep C,Kano,12/05/2025,12/05/2025, Abuja ,Active,???
TX1546,CUST527,Mary Johnson,,999,user@gmail.com,2.34801E+12,Electrnics,Phone,10,2500,-5000,CreditCard,,Kano,12/05/2025,12-May-25,Port Harcourt,ACTIVE,@@@
TX1547,CUST547,John Smith,,34,user@gmail.com,2.34801E+12,Electroncs,TV,1,₦5000,99999999,Credit Card,Rep A,Kano,12/05/2025,12/05/2025,Kano,Acitve,@@@
TX1548,CUST871,Chinedu Okafor,,999,user@gmail.com,234-801-234-5678,,TV,3,2500,99999999,Crdit Card,Rep A,Kano,"May 12, 2025",12/05/2025,LAGOS,Active,###
TX1549,CUST477,James#9,,34,,(080)12345678,,Shirt,10,2500,-5000,Credit Card,Rep C,Kano,12/05/2025,12-May-25,Lagos,ACTIVE,???
TX1000,CUST935,John123,,150,test@yahoo.com,,Electronics,Laptop,1,2500,5000,CreditCard,,Kano,12/05/2025,12/05/2025,Kano,ACTIVE,???
TX1551,CUST447,James Brown,,45,test@yahoo.com,234-801-234-5678,Electrnics,Rice,10,$50,99999999,CreditCard,Rep A,Ikeja,12-May-25,12/05/2025,lagos,active,???
TX1552,CUST735,John Smith,,34,test@yahoo.com,234-801-234-5678,Electronic,Shirt,3,$50,15000,CreditCard,Rep B,Kano,12-May-25,12/05/2025,LAGOS,Acitve,???
TX1553,CUST423,James#9,,150,test@yahoo.com,234-801-234-5678,Electrnics,Rice,3,"5,000",99999999,CreditCard,Rep B,Kano,12/05/2025,,LaGoS,Active,###
TX1554,CUST147,James#9,,999,test@yahoo.com,,Electroncs,Rice,5,₦5000,99999999,CreditCard,Rep A,Ikeja,"May 12, 2025",12/05/2025,LAGOS,active,@@@
TX1555,CUST381, Aisha Bello ,Male,999,,8012345678,Groceries,TV,5,₦5000,-5000,Transfer,Rep A,Kano,12/05/2025,, Abuja ,Active,###
TX1556,CUST607,Chinedu Okafor,,45,test@yahoo.com,,Electronics,Rice,2,$50,99999999,Transfer,Rep B,Abuja,12-May-25,,Kano,active,
TX1557,CUST424,John Smith,,45,user@gmail.com,234-801-234-5678,Electroncs,Rice,3,"5,000",15000,Card,Rep A,PH,"May 12, 2025",12/05/2025,LaGoS,ACTIVE,@@@
TX1558,CUST440,Mary Johnson,Female,150,user@gmail.com,2.34801E+12,Electronics,Phone,3,₦5000,-5000,Crdit Card,,Ikeja,12-May-25,12/05/2025,LaGoS,Actve,###
TX1559,CUST503,Chinedu Okafor,Male,5,test@yahoo.com,,Electroncs,Rice,-2,$50,-10000,Crdit Card,Rep C,Abuja,12/05/2025,12/05/2025,LaGoS,Actve,***
TX1560,CUST303,John Smith,,25,test@yahoo.com,(080)12345678,,Rice,1,$50,99999999,Crdit Card,Rep B,Abuja,12/05/2025,"May 12, 2025",lagos,Active,###
TX1561,CUST989,Mary_45,Female,999,,8012345678,,Phone,10,"5,000",-5000,CreditCard,Rep B,PH,12/05/2025,12/05/2025,Port Harcourt,Acitve,@@@
TX1562,CUST142,John123,Male,25,user@gmail.com,8012345678,Electroncs,Laptop,3,$50,99999999,Credit Card,Rep A,Ikeja,12/05/2025,12/05/2025,lagos,Active,???
TX1563,CUST210,Mary Johnson,,45,test@yahoo.com,8012345678,Electronics,TV,5,2500,25000, Cash ,Rep C,Abuja,12-May-25,,Lagos,Actve,###
TX1564,CUST640,James#9,,25,,234-801-234-5678,Groceries,Rice,1,"5,000",-5000,Credit Card,,Kano,12/05/2025,12/05/2025,Kano,Actve,
TX1565,CUST167,Mary_45,Male,999,,2.34801E+12,Electrnics,Laptop,1,2500,-5000,Credit Card,,Abuja,12/05/2025,12/05/2025,LAGOS,Acitve,@@@
TX1566,CUST220,James#9,Female,34,,8012345678,Electrnics,TV,2,$50,99999999,Crdit Card,Rep A,Abuja,12-May-25,12/05/2025,lagos,Active,???
TX1567,CUST121,John123,,34,user@gmail.com,,Electronic,Shirt,3,₦5000,15000,Credit Card,,Abuja,12-May-25,,Lagos,ACTIVE,***
TX1568,CUST452,Chinedu Okafor,Male,45,user@gmail.com,234-801-234-5678,Fashion,Shirt,5,₦5000,25000,Credit Card,Rep C,Abuja,12-May-25,12/05/2025,Kano,active,***
TX1569,CUST348,John Smith,,25,user@gmail.com,8012345678,,Rice,3,NGN 5000,-5000,Crdit Card,Rep B,Ikeja,12/05/2025,12/05/2025,Lagos,ACTIVE,
TX1570,CUST253,James#9,Male,999,user@gmail.com,2.34801E+12,Electronics,Shirt,3,NGN 5000,15000,CreditCard,Rep B,Ikeja,12/05/2025,12-May-25,Kano,Acitve,???
TX1571,CUST217,James#9,Female,999,,8012345678,Groceries,Phone,2,"5,000",10000,Card,Rep C,Kano,12-May-25,,Kano,Active,???
TX1572,CUST811,John123,Female,45,user@gmail.com,,,Shirt,1,2500,99999999,Transfer,Rep A,Ikeja,"May 12, 2025",12/05/2025,lagos,ACTIVE,***
TX1573,CUST504,Mary_45,Male,150,,(080)12345678,Electrnics,Phone,3,NGN 5000,15000,Crdit Card,Rep C,Ikeja,12-May-25,12/05/2025,Lagos,Active,
TX1574,CUST341,James#9,Male,150,test@yahoo.com,2.34801E+12,Groceries,Shirt,-2,NGN 5000,-5000,Crdit Card,,Kano,12/05/2025,"May 12, 2025", Abuja ,Acitve,###
TX1575,CUST326,Mary Johnson,Male,999,user@gmail.com,,Electrnics,Rice,-2,₦5000,99999999,CreditCard,Rep A,Kano,"May 12, 2025",12/05/2025,Lagos,Acitve,###
TX1576,CUST272,Chinedu Okafor,,5,test@yahoo.com,(080)12345678,,Laptop,10,"5,000",99999999,Credit Card,Rep B,Ikeja,12-May-25,,Lagos,ACTIVE,***
TX1577,CUST283,John123,,999,user@gmail.com,8012345678,Electrnics,Rice,10,"5,000",-5000,Crdit Card,Rep A,Abuja,"May 12, 2025",12/05/2025, Abuja ,Active,@@@
TX1578,CUST613,Chinedu Okafor,Male,45,,,Electroncs,Shirt,10,NGN 5000,-5000,Crdit Card,,Kano,12-May-25,12-May-25, Abuja ,Acitve,###
TX1579,CUST498,John Smith,,34,user@gmail.com,234-801-234-5678,Electronic,Laptop,5,$50,99999999,Credit Card,Rep A,Abuja,12/05/2025,12/05/2025,LAGOS,Acitve,***
TX1580,CUST305,Chinedu Okafor,,25,,2.34801E+12,Electroncs,Rice,5,NGN 5000,25000,CreditCard,Rep B,PH,12/05/2025,12/05/2025, Abuja ,ACTIVE,***
TX1581,CUST131,James Brown,Male,999,,(080)12345678,Groceries,Shirt,-2,$50,-10000,Credit Card,Rep C,PH,"May 12, 2025","May 12, 2025",lagos,active,@@@
TX1582,CUST347,James Brown,Female,150,,2.34801E+12,Electrnics,Laptop,3,2500,99999999,Transfer,,PH,12/05/2025,12/05/2025,LAGOS,ACTIVE,@@@
TX1583,CUST696,James#9,Female,34,,(080)12345678,Electronics,Rice,10,"5,000",-5000,Crdit Card,Rep A,Kano,12/05/2025,"May 12, 2025",Lagos,Active,###
TX1584,CUST355,John123,,45,,2.34801E+12,Groceries,Laptop,-2,₦5000,-10000,Credit Card,,Kano,"May 12, 2025",12-May-25,Port Harcourt,Actve,***
TX1585,CUST795,Chinedu Okafor,Female,45,user@gmail.com,234-801-234-5678,,Laptop,5,2500,-5000, Cash ,Rep C,Abuja,12-May-25,"May 12, 2025",Lagos,Actve,???
TX1586,CUST618,John123,Female,34,test@yahoo.com,2.34801E+12,,Shirt,1,$50,99999999,Transfer,Rep B,Kano,12/05/2025,"May 12, 2025",Port Harcourt,ACTIVE,
TX1587,CUST628,James Brown,Female,5,test@yahoo.com,(080)12345678,Electronics,Shirt,3,₦5000,-5000,CreditCard,Rep C,Ikeja,12/05/2025,12/05/2025,lagos,ACTIVE,@@@
TX1588,CUST719,James#9,,5,,(080)12345678,Electrnics,Rice,10,$50,-5000,Crdit Card,Rep A,PH,12-May-25,12-May-25,Lagos,Acitve,###
TX1589,CUST925, Aisha Bello ,,5,test@yahoo.com,2.34801E+12,Groceries,TV,5,NGN 5000,-5000,Crdit Card,Rep A,PH,12-May-25,,lagos,ACTIVE,???
TX1590,CUST108,John123,Female,34,,234-801-234-5678,Electrnics,TV,2,$50,10000,Card,Rep C,Ikeja,12/05/2025,12-May-25,lagos,ACTIVE,???
TX1591,CUST207, Aisha Bello ,,999,,2.34801E+12,Electrnics,Phone,-2,$50,99999999,Transfer,Rep A,PH,12/05/2025,12/05/2025,Port Harcourt,Actve,***
TX1592,CUST683,John Smith,,25,user@gmail.com,(080)12345678,Electronics,Shirt,3,2500,-5000,Crdit Card,Rep B,Ikeja,12-May-25,12/05/2025,LAGOS,Acitve,???
TX1593,CUST124,Chinedu Okafor,Male,150,,234-801-234-5678,Fashion,Laptop,3,$50,15000, Cash ,Rep A,Abuja,12/05/2025,,Kano,Acitve,###
TX1594,CUST913,Mary Johnson,,34,user@gmail.com,2.34801E+12,Electroncs,TV,3,$50,99999999,Transfer,,Ikeja,12/05/2025,12-May-25,LAGOS,Active,???
TX1595,CUST565, Aisha Bello ,Male,5,user@gmail.com,8012345678,Groceries,Laptop,1,$50,5000,Card,Rep B,Ikeja,12/05/2025,,Port Harcourt,Acitve,
TX1596,CUST683,James#9,Male,25,user@gmail.com,(080)12345678,,Phone,3,₦5000,99999999,Card,,PH,12-May-25,12/05/2025,Kano,ACTIVE,
TX1597,CUST318,James Brown,Female,5,test@yahoo.com,(080)12345678,Electronic,Laptop,10,$50,50000,CreditCard,Rep B,PH,12-May-25,12-May-25,Kano,Active,@@@
TX1598,CUST777,John123,Female,5,,,Electrnics,Laptop,1,$50,-5000,Credit Card,Rep B,PH,12-May-25,12-May-25,LaGoS,ACTIVE,
TX1599,CUST702,Chinedu Okafor,,150,user@gmail.com,234-801-234-5678,Groceries,Shirt,1,"5,000",5000,Card,Rep A,PH,12/05/2025,12-May-25,LAGOS,ACTIVE,@@@
TX1000,CUST953,John123,,5,test@yahoo.com,234-801-234-5678,Electroncs,Rice,-2,2500,-5000,Card,Rep A,Abuja,12/05/2025,"May 12, 2025",Port Harcourt,Active,###
TX1601,CUST465,Chinedu Okafor,Male,45,,8012345678,Fashion,Phone,-2,"5,000",-10000,Transfer,Rep C,PH,12/05/2025,"May 12, 2025",Port Harcourt,Acitve,
TX1602,CUST999,John123,Male,5,user@gmail.com,,Electronics,Rice,5,2500,-5000,Credit Card,Rep B,Abuja,12-May-25,,Kano,Actve,###
TX1603,CUST231,Mary Johnson,Male,34,user@gmail.com,234-801-234-5678,Groceries,Laptop,10,"5,000",50000,CreditCard,,Abuja,12/05/2025,"May 12, 2025",lagos,Actve,???
TX1604,CUST899,Mary_45,Female,150,test@yahoo.com,8012345678,Electronics,Phone,1,"5,000",-5000,Card,,Ikeja,12/05/2025,,lagos,Acitve,
TX1605,CUST752,Mary Johnson,Female,25,user@gmail.com,2.34801E+12,Electrnics,Laptop,-2,$50,-5000,Card,Rep C,Ikeja,12/05/2025,, Abuja ,active,###
TX1606,CUST729,Mary_45,,999,,2.34801E+12,Fashion,Laptop,10,"5,000",-5000,Transfer,Rep A,Ikeja,12/05/2025,12/05/2025,Port Harcourt,ACTIVE,***
